,ValueType,value,Iteration,Variable,Model,Dataset,DataType
36,time,3.6732144355773926,6,50%,Active_Random,ohsumed,text
37,time,3.943973064422608,7,50%,Active_Random,ohsumed,text
38,time,3.8974146842956543,8,50%,Active_Random,ohsumed,text
39,time,3.646317720413208,9,50%,Active_Random,ohsumed,text
0,accuracy,0.205942205942206,0,10%,Active_Uncertainty,ohsumed,text
1,accuracy,0.41838253774174267,1,10%,Active_Uncertainty,ohsumed,text
2,accuracy,0.3634492122864215,2,10%,Active_Uncertainty,ohsumed,text
3,accuracy,0.4914627706389721,3,10%,Active_Uncertainty,ohsumed,text
4,accuracy,0.40294253253479817,4,10%,Active_Uncertainty,ohsumed,text
5,accuracy,0.3101974225797824,5,10%,Active_Uncertainty,ohsumed,text
6,accuracy,0.31974361892422665,6,10%,Active_Uncertainty,ohsumed,text
7,accuracy,0.3536170158217403,7,10%,Active_Uncertainty,ohsumed,text
8,accuracy,0.3691139361727597,8,10%,Active_Uncertainty,ohsumed,text
9,accuracy,0.2144255257786212,9,10%,Active_Uncertainty,ohsumed,text
10,time,4.351905822753906,0,10%,Active_Uncertainty,ohsumed,text
11,time,4.586103916168213,1,10%,Active_Uncertainty,ohsumed,text
12,time,4.67729115486145,2,10%,Active_Uncertainty,ohsumed,text
13,time,4.61742639541626,3,10%,Active_Uncertainty,ohsumed,text
14,time,4.426740884780884,4,10%,Active_Uncertainty,ohsumed,text
15,time,4.179311752319337,5,10%,Active_Uncertainty,ohsumed,text
16,time,4.598115921020508,6,10%,Active_Uncertainty,ohsumed,text
17,time,4.587063789367676,7,10%,Active_Uncertainty,ohsumed,text
18,time,4.4061055183410645,8,10%,Active_Uncertainty,ohsumed,text
19,time,4.193317890167236,9,10%,Active_Uncertainty,ohsumed,text
20,accuracy,0.4208724785647863,0,50%,Active_Uncertainty,ohsumed,text
21,accuracy,0.42817565234012395,1,50%,Active_Uncertainty,ohsumed,text
22,accuracy,0.4237818120247061,2,50%,Active_Uncertainty,ohsumed,text
23,accuracy,0.46562161557815,3,50%,Active_Uncertainty,ohsumed,text
24,accuracy,0.4933400375044937,4,50%,Active_Uncertainty,ohsumed,text
25,accuracy,0.3644689374132345,5,50%,Active_Uncertainty,ohsumed,text
26,accuracy,0.4491933952149005,6,50%,Active_Uncertainty,ohsumed,text
27,accuracy,0.4497709570123363,7,50%,Active_Uncertainty,ohsumed,text
28,accuracy,0.4948236364616005,8,50%,Active_Uncertainty,ohsumed,text
29,accuracy,0.5239348735188759,9,50%,Active_Uncertainty,ohsumed,text
30,time,5.632703304290772,0,50%,Active_Uncertainty,ohsumed,text
31,time,5.539808988571167,1,50%,Active_Uncertainty,ohsumed,text
32,time,5.591033697128296,2,50%,Active_Uncertainty,ohsumed,text
33,time,5.542745113372803,3,50%,Active_Uncertainty,ohsumed,text
34,time,5.145395994186401,4,50%,Active_Uncertainty,ohsumed,text
35,time,5.107751846313477,5,50%,Active_Uncertainty,ohsumed,text
36,time,5.561135292053223,6,50%,Active_Uncertainty,ohsumed,text
37,time,5.536988258361816,7,50%,Active_Uncertainty,ohsumed,text
38,time,5.130289554595947,8,50%,Active_Uncertainty,ohsumed,text
39,time,5.1292452812194815,9,50%,Active_Uncertainty,ohsumed,text
0,accuracy,0.4987276520127564,0,10%,Active_QBC,ohsumed,text
1,accuracy,0.3773162538093798,1,10%,Active_QBC,ohsumed,text
2,accuracy,0.3536817402645495,2,10%,Active_QBC,ohsumed,text
3,accuracy,0.3732877151168006,3,10%,Active_QBC,ohsumed,text
4,accuracy,0.38643031690784496,4,10%,Active_QBC,ohsumed,text
5,accuracy,0.4207061917469157,5,10%,Active_QBC,ohsumed,text
6,accuracy,0.3638952003228799,6,10%,Active_QBC,ohsumed,text
7,accuracy,0.44473076206947176,7,10%,Active_QBC,ohsumed,text
8,accuracy,0.4346424842949172,8,10%,Active_QBC,ohsumed,text
9,accuracy,0.4080554158985531,9,10%,Active_QBC,ohsumed,text
10,time,13.42229962348938,0,10%,Active_QBC,ohsumed,text
11,time,13.366824388504028,1,10%,Active_QBC,ohsumed,text
12,time,13.293955087661743,2,10%,Active_QBC,ohsumed,text
13,time,13.291247844696045,3,10%,Active_QBC,ohsumed,text
14,time,13.014962434768677,4,10%,Active_QBC,ohsumed,text
15,time,12.380581378936768,5,10%,Active_QBC,ohsumed,text
16,time,12.383280277252195,6,10%,Active_QBC,ohsumed,text
17,time,12.40958547592163,7,10%,Active_QBC,ohsumed,text
18,time,13.246909379959106,8,10%,Active_QBC,ohsumed,text
19,time,13.27562165260315,9,10%,Active_QBC,ohsumed,text
20,accuracy,0.4435337923875153,0,50%,Active_QBC,ohsumed,text
21,accuracy,0.4679858109985152,1,50%,Active_QBC,ohsumed,text
22,accuracy,0.443276596532618,2,50%,Active_QBC,ohsumed,text
23,accuracy,0.4711371533250917,3,50%,Active_QBC,ohsumed,text
24,accuracy,0.4653194075604821,4,50%,Active_QBC,ohsumed,text
25,accuracy,0.4648867627009703,5,50%,Active_QBC,ohsumed,text
26,accuracy,0.4488185459199952,6,50%,Active_QBC,ohsumed,text
27,accuracy,0.4336553932878711,7,50%,Active_QBC,ohsumed,text
28,accuracy,0.5190179441191587,8,50%,Active_QBC,ohsumed,text
29,accuracy,0.31439231549325136,9,50%,Active_QBC,ohsumed,text
30,time,15.302277088165285,0,50%,Active_QBC,ohsumed,text
31,time,15.255887985229492,1,50%,Active_QBC,ohsumed,text
32,time,15.374924898147585,2,50%,Active_QBC,ohsumed,text
33,time,15.10854721069336,3,50%,Active_QBC,ohsumed,text
34,time,14.40566086769104,4,50%,Active_QBC,ohsumed,text
35,time,14.630577802658081,5,50%,Active_QBC,ohsumed,text
36,time,14.516215324401855,6,50%,Active_QBC,ohsumed,text
37,time,14.66120147705078,7,50%,Active_QBC,ohsumed,text
38,time,15.209200620651245,8,50%,Active_QBC,ohsumed,text
39,time,15.30351710319519,9,50%,Active_QBC,ohsumed,text
0,accuracy,0.05022740457420974,0,10%,LabelPropagation_knn,ohsumed,text
1,accuracy,0.05022740457420974,1,10%,LabelPropagation_knn,ohsumed,text
2,accuracy,0.05022740457420974,2,10%,LabelPropagation_knn,ohsumed,text
3,accuracy,0.05022740457420974,3,10%,LabelPropagation_knn,ohsumed,text
4,accuracy,0.05022740457420974,4,10%,LabelPropagation_knn,ohsumed,text
5,accuracy,0.05022740457420974,5,10%,LabelPropagation_knn,ohsumed,text
6,accuracy,0.05022740457420974,6,10%,LabelPropagation_knn,ohsumed,text
7,accuracy,0.05022740457420974,7,10%,LabelPropagation_knn,ohsumed,text
8,accuracy,0.05022740457420974,8,10%,LabelPropagation_knn,ohsumed,text
9,accuracy,0.05022740457420974,9,10%,LabelPropagation_knn,ohsumed,text
10,time,0.04248785972595215,0,10%,LabelPropagation_knn,ohsumed,text
11,time,0.04054951667785645,1,10%,LabelPropagation_knn,ohsumed,text
12,time,0.04275894165039063,2,10%,LabelPropagation_knn,ohsumed,text
13,time,0.041062116622924805,3,10%,LabelPropagation_knn,ohsumed,text
14,time,0.04175138473510742,4,10%,LabelPropagation_knn,ohsumed,text
15,time,0.04263591766357422,5,10%,LabelPropagation_knn,ohsumed,text
16,time,0.04129290580749512,6,10%,LabelPropagation_knn,ohsumed,text
17,time,0.04619455337524414,7,10%,LabelPropagation_knn,ohsumed,text
18,time,0.04044532775878906,8,10%,LabelPropagation_knn,ohsumed,text
19,time,0.04171490669250488,9,10%,LabelPropagation_knn,ohsumed,text
20,accuracy,0.05022740457420974,0,50%,LabelPropagation_knn,ohsumed,text
21,accuracy,0.05022740457420974,1,50%,LabelPropagation_knn,ohsumed,text
22,accuracy,0.05022740457420974,2,50%,LabelPropagation_knn,ohsumed,text
23,accuracy,0.05022740457420974,3,50%,LabelPropagation_knn,ohsumed,text
24,accuracy,0.05022740457420974,4,50%,LabelPropagation_knn,ohsumed,text
25,accuracy,0.05022740457420974,5,50%,LabelPropagation_knn,ohsumed,text
26,accuracy,0.05022740457420974,6,50%,LabelPropagation_knn,ohsumed,text
27,accuracy,0.05022740457420974,7,50%,LabelPropagation_knn,ohsumed,text
28,accuracy,0.05022740457420974,8,50%,LabelPropagation_knn,ohsumed,text
29,accuracy,0.05022740457420974,9,50%,LabelPropagation_knn,ohsumed,text
30,time,0.04055619239807129,0,50%,LabelPropagation_knn,ohsumed,text
31,time,0.04055619239807129,1,50%,LabelPropagation_knn,ohsumed,text
32,time,0.040767669677734375,2,50%,LabelPropagation_knn,ohsumed,text
33,time,0.04045319557189941,3,50%,LabelPropagation_knn,ohsumed,text
34,time,0.0441734790802002,4,50%,LabelPropagation_knn,ohsumed,text
35,time,0.040371179580688484,5,50%,LabelPropagation_knn,ohsumed,text
36,time,0.04236745834350586,6,50%,LabelPropagation_knn,ohsumed,text
37,time,0.0459434986114502,7,50%,LabelPropagation_knn,ohsumed,text
38,time,0.040523290634155266,8,50%,LabelPropagation_knn,ohsumed,text
39,time,0.04220128059387207,9,50%,LabelPropagation_knn,ohsumed,text
0,accuracy,0.05022740457420974,0,10%,LabelPropagation_rbf,ohsumed,text
1,accuracy,0.05022740457420974,1,10%,LabelPropagation_rbf,ohsumed,text
2,accuracy,0.05022740457420974,2,10%,LabelPropagation_rbf,ohsumed,text
3,accuracy,0.05022740457420974,3,10%,LabelPropagation_rbf,ohsumed,text
4,accuracy,0.05022740457420974,4,10%,LabelPropagation_rbf,ohsumed,text
5,accuracy,0.05022740457420974,5,10%,LabelPropagation_rbf,ohsumed,text
6,accuracy,0.05022740457420974,6,10%,LabelPropagation_rbf,ohsumed,text
7,accuracy,0.05022740457420974,7,10%,LabelPropagation_rbf,ohsumed,text
8,accuracy,0.05022740457420974,8,10%,LabelPropagation_rbf,ohsumed,text
9,accuracy,0.05022740457420974,9,10%,LabelPropagation_rbf,ohsumed,text
10,time,0.02162766456604004,0,10%,LabelPropagation_rbf,ohsumed,text
11,time,0.01755213737487793,1,10%,LabelPropagation_rbf,ohsumed,text
12,time,0.01768779754638672,2,10%,LabelPropagation_rbf,ohsumed,text
13,time,0.017586469650268555,3,10%,LabelPropagation_rbf,ohsumed,text
14,time,0.018178939819335938,4,10%,LabelPropagation_rbf,ohsumed,text
15,time,0.017149925231933594,5,10%,LabelPropagation_rbf,ohsumed,text
16,time,0.017787933349609375,6,10%,LabelPropagation_rbf,ohsumed,text
17,time,0.018102407455444336,7,10%,LabelPropagation_rbf,ohsumed,text
18,time,0.017829418182373047,8,10%,LabelPropagation_rbf,ohsumed,text
19,time,0.01824784278869629,9,10%,LabelPropagation_rbf,ohsumed,text
20,accuracy,0.05022740457420974,0,50%,LabelPropagation_rbf,ohsumed,text
21,accuracy,0.05022740457420974,1,50%,LabelPropagation_rbf,ohsumed,text
22,accuracy,0.05022740457420974,2,50%,LabelPropagation_rbf,ohsumed,text
23,accuracy,0.05022740457420974,3,50%,LabelPropagation_rbf,ohsumed,text
24,accuracy,0.05022740457420974,4,50%,LabelPropagation_rbf,ohsumed,text
25,accuracy,0.05022740457420974,5,50%,LabelPropagation_rbf,ohsumed,text
26,accuracy,0.05022740457420974,6,50%,LabelPropagation_rbf,ohsumed,text
27,accuracy,0.05022740457420974,7,50%,LabelPropagation_rbf,ohsumed,text
28,accuracy,0.05022740457420974,8,50%,LabelPropagation_rbf,ohsumed,text
29,accuracy,0.05022740457420974,9,50%,LabelPropagation_rbf,ohsumed,text
30,time,0.017508268356323242,0,50%,LabelPropagation_rbf,ohsumed,text
31,time,0.016918659210205078,1,50%,LabelPropagation_rbf,ohsumed,text
32,time,0.017229080200195312,2,50%,LabelPropagation_rbf,ohsumed,text
33,time,0.017575979232788086,3,50%,LabelPropagation_rbf,ohsumed,text
34,time,0.017598628997802734,4,50%,LabelPropagation_rbf,ohsumed,text
35,time,0.01684117317199707,5,50%,LabelPropagation_rbf,ohsumed,text
36,time,0.01707744598388672,6,50%,LabelPropagation_rbf,ohsumed,text
37,time,0.019261837005615238,7,50%,LabelPropagation_rbf,ohsumed,text
38,time,0.017513751983642578,8,50%,LabelPropagation_rbf,ohsumed,text
39,time,0.01794147491455078,9,50%,LabelPropagation_rbf,ohsumed,text
0,accuracy,0.05022740457420974,0,10%,LabelSpreading_knn,ohsumed,text
1,accuracy,0.05022740457420974,1,10%,LabelSpreading_knn,ohsumed,text
2,accuracy,0.05022740457420974,2,10%,LabelSpreading_knn,ohsumed,text
3,accuracy,0.05022740457420974,3,10%,LabelSpreading_knn,ohsumed,text
4,accuracy,0.05022740457420974,4,10%,LabelSpreading_knn,ohsumed,text
5,accuracy,0.05022740457420974,5,10%,LabelSpreading_knn,ohsumed,text
6,accuracy,0.05022740457420974,6,10%,LabelSpreading_knn,ohsumed,text
7,accuracy,0.05022740457420974,7,10%,LabelSpreading_knn,ohsumed,text
8,accuracy,0.05022740457420974,8,10%,LabelSpreading_knn,ohsumed,text
9,accuracy,0.05022740457420974,9,10%,LabelSpreading_knn,ohsumed,text
10,time,0.007722377777099609,0,10%,LabelSpreading_knn,ohsumed,text
11,time,0.007091045379638672,1,10%,LabelSpreading_knn,ohsumed,text
12,time,0.008078336715698242,2,10%,LabelSpreading_knn,ohsumed,text
13,time,0.007163524627685547,3,10%,LabelSpreading_knn,ohsumed,text
14,time,0.007673025131225586,4,10%,LabelSpreading_knn,ohsumed,text
15,time,0.007848262786865234,5,10%,LabelSpreading_knn,ohsumed,text
16,time,0.007691383361816406,6,10%,LabelSpreading_knn,ohsumed,text
17,time,0.007642984390258789,7,10%,LabelSpreading_knn,ohsumed,text
18,time,0.007294654846191406,8,10%,LabelSpreading_knn,ohsumed,text
19,time,0.00733494758605957,9,10%,LabelSpreading_knn,ohsumed,text
20,accuracy,0.05022740457420974,0,50%,LabelSpreading_knn,ohsumed,text
21,accuracy,0.05022740457420974,1,50%,LabelSpreading_knn,ohsumed,text
22,accuracy,0.05022740457420974,2,50%,LabelSpreading_knn,ohsumed,text
23,accuracy,0.05022740457420974,3,50%,LabelSpreading_knn,ohsumed,text
24,accuracy,0.05022740457420974,4,50%,LabelSpreading_knn,ohsumed,text
25,accuracy,0.05022740457420974,5,50%,LabelSpreading_knn,ohsumed,text
26,accuracy,0.05022740457420974,6,50%,LabelSpreading_knn,ohsumed,text
27,accuracy,0.05022740457420974,7,50%,LabelSpreading_knn,ohsumed,text
28,accuracy,0.05022740457420974,8,50%,LabelSpreading_knn,ohsumed,text
29,accuracy,0.05022740457420974,9,50%,LabelSpreading_knn,ohsumed,text
30,time,0.006738424301147461,0,50%,LabelSpreading_knn,ohsumed,text
31,time,0.006843090057373047,1,50%,LabelSpreading_knn,ohsumed,text
32,time,0.007646322250366211,2,50%,LabelSpreading_knn,ohsumed,text
33,time,0.007299900054931641,3,50%,LabelSpreading_knn,ohsumed,text
34,time,0.006803274154663086,4,50%,LabelSpreading_knn,ohsumed,text
35,time,0.007004261016845703,5,50%,LabelSpreading_knn,ohsumed,text
36,time,0.006974697113037109,6,50%,LabelSpreading_knn,ohsumed,text
37,time,0.007462501525878906,7,50%,LabelSpreading_knn,ohsumed,text
38,time,0.006752252578735352,8,50%,LabelSpreading_knn,ohsumed,text
39,time,0.006822109222412109,9,50%,LabelSpreading_knn,ohsumed,text
0,accuracy,0.05022740457420974,0,10%,LabelSpreading_rbf,ohsumed,text
1,accuracy,0.05022740457420974,1,10%,LabelSpreading_rbf,ohsumed,text
2,accuracy,0.05022740457420974,2,10%,LabelSpreading_rbf,ohsumed,text
3,accuracy,0.05022740457420974,3,10%,LabelSpreading_rbf,ohsumed,text
4,accuracy,0.05022740457420974,4,10%,LabelSpreading_rbf,ohsumed,text
5,accuracy,0.05022740457420974,5,10%,LabelSpreading_rbf,ohsumed,text
6,accuracy,0.05022740457420974,6,10%,LabelSpreading_rbf,ohsumed,text
7,accuracy,0.05022740457420974,7,10%,LabelSpreading_rbf,ohsumed,text
8,accuracy,0.05022740457420974,8,10%,LabelSpreading_rbf,ohsumed,text
9,accuracy,0.05022740457420974,9,10%,LabelSpreading_rbf,ohsumed,text
10,time,0.024083375930786133,0,10%,LabelSpreading_rbf,ohsumed,text
11,time,0.01934194564819336,1,10%,LabelSpreading_rbf,ohsumed,text
12,time,0.01930522918701172,2,10%,LabelSpreading_rbf,ohsumed,text
13,time,0.021445035934448242,3,10%,LabelSpreading_rbf,ohsumed,text
14,time,0.0198209285736084,4,10%,LabelSpreading_rbf,ohsumed,text
15,time,0.02143096923828125,5,10%,LabelSpreading_rbf,ohsumed,text
16,time,0.02069687843322754,6,10%,LabelSpreading_rbf,ohsumed,text
17,time,0.01976180076599121,7,10%,LabelSpreading_rbf,ohsumed,text
18,time,0.02014350891113281,8,10%,LabelSpreading_rbf,ohsumed,text
19,time,0.02105188369750977,9,10%,LabelSpreading_rbf,ohsumed,text
20,accuracy,0.05022740457420974,0,50%,LabelSpreading_rbf,ohsumed,text
21,accuracy,0.05022740457420974,1,50%,LabelSpreading_rbf,ohsumed,text
22,accuracy,0.05022740457420974,2,50%,LabelSpreading_rbf,ohsumed,text
23,accuracy,0.05022740457420974,3,50%,LabelSpreading_rbf,ohsumed,text
24,accuracy,0.05022740457420974,4,50%,LabelSpreading_rbf,ohsumed,text
25,accuracy,0.05022740457420974,5,50%,LabelSpreading_rbf,ohsumed,text
26,accuracy,0.05022740457420974,6,50%,LabelSpreading_rbf,ohsumed,text
27,accuracy,0.05022740457420974,7,50%,LabelSpreading_rbf,ohsumed,text
28,accuracy,0.05022740457420974,8,50%,LabelSpreading_rbf,ohsumed,text
29,accuracy,0.05022740457420974,9,50%,LabelSpreading_rbf,ohsumed,text
30,time,0.020715951919555664,0,50%,LabelSpreading_rbf,ohsumed,text
31,time,0.018737077713012692,1,50%,LabelSpreading_rbf,ohsumed,text
32,time,0.018894672393798828,2,50%,LabelSpreading_rbf,ohsumed,text
33,time,0.02025604248046875,3,50%,LabelSpreading_rbf,ohsumed,text
34,time,0.019218921661376957,4,50%,LabelSpreading_rbf,ohsumed,text
35,time,0.020150423049926758,5,50%,LabelSpreading_rbf,ohsumed,text
36,time,0.0196223258972168,6,50%,LabelSpreading_rbf,ohsumed,text
37,time,0.020652294158935547,7,50%,LabelSpreading_rbf,ohsumed,text
38,time,0.019947290420532227,8,50%,LabelSpreading_rbf,ohsumed,text
39,time,0.020282506942749023,9,50%,LabelSpreading_rbf,ohsumed,text
0,accuracy,0.7603485838779956,0,10%,Active_Random,corpus,text
1,accuracy,0.8219510236852671,1,10%,Active_Random,corpus,text
2,accuracy,0.88,2,10%,Active_Random,corpus,text
3,accuracy,0.8171158833903931,3,10%,Active_Random,corpus,text
4,accuracy,0.8226298701298701,4,10%,Active_Random,corpus,text
5,accuracy,0.96,5,10%,Active_Random,corpus,text
6,accuracy,0.9298620188816268,6,10%,Active_Random,corpus,text
7,accuracy,0.6729578893962456,7,10%,Active_Random,corpus,text
8,accuracy,0.7940014114326042,8,10%,Active_Random,corpus,text
9,accuracy,0.6097582417582418,9,10%,Active_Random,corpus,text
10,time,3.055622100830078,0,10%,Active_Random,corpus,text
11,time,3.0090861320495605,1,10%,Active_Random,corpus,text
12,time,2.9628119468688965,2,10%,Active_Random,corpus,text
13,time,2.979527473449707,3,10%,Active_Random,corpus,text
14,time,2.9751436710357666,4,10%,Active_Random,corpus,text
15,time,2.9705965518951416,5,10%,Active_Random,corpus,text
16,time,2.9833884239196777,6,10%,Active_Random,corpus,text
17,time,3.004998207092285,7,10%,Active_Random,corpus,text
18,time,3.00994086265564,8,10%,Active_Random,corpus,text
19,time,3.017411231994629,9,10%,Active_Random,corpus,text
20,accuracy,0.94025,0,50%,Active_Random,corpus,text
21,accuracy,0.8525785779676535,1,50%,Active_Random,corpus,text
22,accuracy,0.8902756892230577,2,50%,Active_Random,corpus,text
23,accuracy,0.9298947368421052,3,50%,Active_Random,corpus,text
24,accuracy,0.8897027324592134,4,50%,Active_Random,corpus,text
25,accuracy,0.9,5,50%,Active_Random,corpus,text
26,accuracy,0.9004830917874395,6,50%,Active_Random,corpus,text
27,accuracy,0.9,7,50%,Active_Random,corpus,text
28,accuracy,0.9399759903961584,8,50%,Active_Random,corpus,text
29,accuracy,0.9502268373828008,9,50%,Active_Random,corpus,text
30,time,3.490346670150757,0,50%,Active_Random,corpus,text
31,time,3.532932758331299,1,50%,Active_Random,corpus,text
32,time,3.52022647857666,2,50%,Active_Random,corpus,text
33,time,3.5115199089050293,3,50%,Active_Random,corpus,text
34,time,3.4817020893096924,4,50%,Active_Random,corpus,text
35,time,3.557251453399658,5,50%,Active_Random,corpus,text
36,time,3.510750770568848,6,50%,Active_Random,corpus,text
37,time,3.4856319427490234,7,50%,Active_Random,corpus,text
38,time,3.4893064498901367,8,50%,Active_Random,corpus,text
39,time,3.5205585956573486,9,50%,Active_Random,corpus,text
0,accuracy,0.9500556736511792,0,10%,Active_Uncertainty,corpus,text
1,accuracy,0.8706401366696815,1,10%,Active_Uncertainty,corpus,text
2,accuracy,0.86,2,10%,Active_Uncertainty,corpus,text
3,accuracy,0.9100090009000901,3,10%,Active_Uncertainty,corpus,text
4,accuracy,0.8997591328783621,4,10%,Active_Uncertainty,corpus,text
5,accuracy,0.9201282051282048,5,10%,Active_Uncertainty,corpus,text
6,accuracy,0.9000400160064026,6,10%,Active_Uncertainty,corpus,text
7,accuracy,0.96,7,10%,Active_Uncertainty,corpus,text
8,accuracy,0.92,8,10%,Active_Uncertainty,corpus,text
9,accuracy,0.9201926936973104,9,10%,Active_Uncertainty,corpus,text
10,time,4.337271928787232,0,10%,Active_Uncertainty,corpus,text
11,time,4.285699367523193,1,10%,Active_Uncertainty,corpus,text
12,time,4.2014379501342765,2,10%,Active_Uncertainty,corpus,text
13,time,4.215703248977661,3,10%,Active_Uncertainty,corpus,text
14,time,4.200390577316283,4,10%,Active_Uncertainty,corpus,text
15,time,4.201822996139526,5,10%,Active_Uncertainty,corpus,text
16,time,4.411019563674927,6,10%,Active_Uncertainty,corpus,text
17,time,4.388335704803467,7,10%,Active_Uncertainty,corpus,text
18,time,4.287108898162842,8,10%,Active_Uncertainty,corpus,text
19,time,4.224843978881837,9,10%,Active_Uncertainty,corpus,text
20,accuracy,0.9400720288115244,0,50%,Active_Uncertainty,corpus,text
21,accuracy,0.9300210189170252,1,50%,Active_Uncertainty,corpus,text
22,accuracy,0.8902972675407866,2,50%,Active_Uncertainty,corpus,text
23,accuracy,0.920064025610244,3,50%,Active_Uncertainty,corpus,text
24,accuracy,0.8988576091391269,4,50%,Active_Uncertainty,corpus,text
25,accuracy,0.9599518265756724,5,50%,Active_Uncertainty,corpus,text
26,accuracy,0.9300779431116508,6,50%,Active_Uncertainty,corpus,text
27,accuracy,0.9800487012987014,7,50%,Active_Uncertainty,corpus,text
28,accuracy,0.9098648783905514,8,50%,Active_Uncertainty,corpus,text
29,accuracy,0.9300635144671844,9,50%,Active_Uncertainty,corpus,text
30,time,4.71335244178772,0,50%,Active_Uncertainty,corpus,text
31,time,4.699749946594238,1,50%,Active_Uncertainty,corpus,text
32,time,4.69336462020874,2,50%,Active_Uncertainty,corpus,text
33,time,4.688372611999512,3,50%,Active_Uncertainty,corpus,text
34,time,4.725569009780884,4,50%,Active_Uncertainty,corpus,text
35,time,4.694955110549927,5,50%,Active_Uncertainty,corpus,text
36,time,4.679886341094972,6,50%,Active_Uncertainty,corpus,text
37,time,4.70665717124939,7,50%,Active_Uncertainty,corpus,text
38,time,4.712291479110718,8,50%,Active_Uncertainty,corpus,text
39,time,4.862032890319824,9,50%,Active_Uncertainty,corpus,text
0,accuracy,0.8695706135521971,0,10%,Active_QBC,corpus,text
1,accuracy,0.8709974424552429,1,10%,Active_QBC,corpus,text
2,accuracy,0.910571630204658,2,10%,Active_QBC,corpus,text
3,accuracy,0.8802922077922077,3,10%,Active_QBC,corpus,text
4,accuracy,0.8902756892230577,4,10%,Active_QBC,corpus,text
5,accuracy,0.9600481734243276,5,10%,Active_QBC,corpus,text
6,accuracy,0.950105517033464,6,10%,Active_QBC,corpus,text
7,accuracy,0.8893875898370279,7,10%,Active_QBC,corpus,text
8,accuracy,0.9500556736511792,8,10%,Active_QBC,corpus,text
9,accuracy,0.9199036531513448,9,10%,Active_QBC,corpus,text
10,time,13.296703338623047,0,10%,Active_QBC,corpus,text
11,time,13.100760698318481,1,10%,Active_QBC,corpus,text
12,time,12.963205337524414,2,10%,Active_QBC,corpus,text
13,time,13.029849290847778,3,10%,Active_QBC,corpus,text
14,time,12.997904777526855,4,10%,Active_QBC,corpus,text
15,time,13.147964000701904,5,10%,Active_QBC,corpus,text
16,time,13.169155359268188,6,10%,Active_QBC,corpus,text
17,time,13.054632425308228,7,10%,Active_QBC,corpus,text
18,time,13.041706323623655,8,10%,Active_QBC,corpus,text
19,time,12.971694946289062,9,10%,Active_QBC,corpus,text
20,accuracy,0.9501098441259548,0,50%,Active_QBC,corpus,text
21,accuracy,0.879903961584634,1,50%,Active_QBC,corpus,text
22,accuracy,0.9101353383458648,2,50%,Active_QBC,corpus,text
23,accuracy,0.9103157894736842,3,50%,Active_QBC,corpus,text
24,accuracy,0.9199679871948778,4,50%,Active_QBC,corpus,text
25,accuracy,0.909810829746772,5,50%,Active_QBC,corpus,text
26,accuracy,0.969984962406015,6,50%,Active_QBC,corpus,text
27,accuracy,0.9100270243218896,7,50%,Active_QBC,corpus,text
28,accuracy,0.96,8,50%,Active_QBC,corpus,text
29,accuracy,0.9700090081072966,9,50%,Active_QBC,corpus,text
30,time,13.381172895431519,0,50%,Active_QBC,corpus,text
31,time,13.35627031326294,1,50%,Active_QBC,corpus,text
32,time,13.298091650009155,2,50%,Active_QBC,corpus,text
33,time,13.41332483291626,3,50%,Active_QBC,corpus,text
34,time,13.30448865890503,4,50%,Active_QBC,corpus,text
35,time,13.331323146820068,5,50%,Active_QBC,corpus,text
36,time,13.393625497817993,6,50%,Active_QBC,corpus,text
37,time,13.437308311462402,7,50%,Active_QBC,corpus,text
38,time,13.342121362686155,8,50%,Active_QBC,corpus,text
39,time,13.359916925430298,9,50%,Active_QBC,corpus,text
0,accuracy,0.3333333333333333,0,10%,LabelPropagation_knn,corpus,text
1,accuracy,0.3333333333333333,1,10%,LabelPropagation_knn,corpus,text
2,accuracy,0.3333333333333333,2,10%,LabelPropagation_knn,corpus,text
3,accuracy,0.3333333333333333,3,10%,LabelPropagation_knn,corpus,text
4,accuracy,0.3333333333333333,4,10%,LabelPropagation_knn,corpus,text
5,accuracy,0.3333333333333333,5,10%,LabelPropagation_knn,corpus,text
6,accuracy,0.3333333333333333,6,10%,LabelPropagation_knn,corpus,text
7,accuracy,0.3333333333333333,7,10%,LabelPropagation_knn,corpus,text
8,accuracy,0.3333333333333333,8,10%,LabelPropagation_knn,corpus,text
9,accuracy,0.3333333333333333,9,10%,LabelPropagation_knn,corpus,text
10,time,0.044884920120239265,0,10%,LabelPropagation_knn,corpus,text
11,time,0.03313112258911133,1,10%,LabelPropagation_knn,corpus,text
12,time,0.03544139862060547,2,10%,LabelPropagation_knn,corpus,text
13,time,0.03707385063171387,3,10%,LabelPropagation_knn,corpus,text
14,time,0.03942704200744629,4,10%,LabelPropagation_knn,corpus,text
15,time,0.03558969497680664,5,10%,LabelPropagation_knn,corpus,text
16,time,0.036935091018676765,6,10%,LabelPropagation_knn,corpus,text
17,time,0.04165935516357422,7,10%,LabelPropagation_knn,corpus,text
18,time,0.04105448722839356,8,10%,LabelPropagation_knn,corpus,text
19,time,0.04064202308654785,9,10%,LabelPropagation_knn,corpus,text
20,accuracy,0.3333333333333333,0,50%,LabelPropagation_knn,corpus,text
21,accuracy,0.3333333333333333,1,50%,LabelPropagation_knn,corpus,text
22,accuracy,0.3333333333333333,2,50%,LabelPropagation_knn,corpus,text
23,accuracy,0.3333333333333333,3,50%,LabelPropagation_knn,corpus,text
